,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
453,12,39,1239,75.1143608196,2579.0,50.78385570237849,1934634.0,1390.9112121195947,1863830.0,1365.2215937348778,7.152308331727607e-10,1.4102941302565413e-11
454,12,40,1240,84.0028449279,2617.0,51.15662224971465,1934634.0,1390.9112121195947,1897927.0,1377.6527138578865,7.127305960184607e-10,1.395133889498636e-11
455,12,41,1241,93.1558703815,2775.0,52.67826876426369,1934634.0,1390.9112121195947,1942807.0,1393.8461177619286,7.383027939399381e-10,1.403536667346193e-11
456,12,42,1242,102.17113222799999,2839.0,53.28226721902888,1934634.0,1390.9112121195947,1970465.0,1403.7325243791995,7.447282894161605e-10,1.3997347815298272e-11
457,12,43,1243,110.624646006,3072.0,55.42562584220407,1934634.0,1390.9112121195947,1964533.0,1401.6179936059611,8.082822969533107e-10,1.460614986466973e-11
458,12,44,1244,118.01166766799999,3202.0,56.586217403180434,1934634.0,1390.9112121195947,1898137.0,1377.7289283454854,8.719567756102917e-10,1.5435076680682724e-11
459,12,45,1245,123.714329708,3157.0,56.18718715152058,1934634.0,1390.9112121195947,1849113.0,1359.8209440952144,8.824951231356971e-10,1.5732542002185415e-11
460,12,46,1246,127.058325472,3140.0,56.0357029044876,1934634.0,1390.9112121195947,1785182.0,1336.1070316408038,9.091767746020128e-10,1.6252368296587246e-11
461,12,47,1247,127.526972136,3037.0,55.10898293381942,1934634.0,1390.9112121195947,1686664.0,1298.7162892641334,9.307164725561349e-10,1.6917089515467287e-11
462,13,14,1314,15.0,4753.0,68.94200461257273,1937803.0,1392.0499272655418,1935855.0,1391.3500637869681,1.2670255300825043e-09,1.8423180860774682e-11
463,13,15,1315,30.0,3235.0,56.87706040223949,1937803.0,1392.0499272655418,1898279.0,1377.7804614669203,8.794367657122399e-10,1.5488123694963183e-11
464,13,17,1317,45.0,3063.0,55.344376408086845,1937803.0,1392.0499272655418,1846649.0,1358.9146404392,8.559591084167437e-10,1.5491083517249674e-11
465,13,18,1318,60.0,2595.0,50.941142507800116,1937803.0,1392.0499272655418,1769727.0,1330.3108659257055,7.566960404888883e-10,1.4875142272460306e-11
