,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
824,28,35,2835,88.4124084603,3828.0,61.87083319303208,2936142.0,1713.517434985708,3123873.0,1767.448160484488,4.173510439725521e-10,6.754046479875852e-12
825,28,36,2836,75.1143608196,4130.0,64.26507605223851,2936142.0,1713.517434985708,3200654.0,1789.037171218083,4.3947509432885293e-10,6.847690031348487e-12
826,28,37,2837,62.0585322164,4145.0,64.38167441127949,2936142.0,1713.517434985708,3132125.0,1769.7810599054337,4.507216229571194e-10,7.010342467104021e-12
827,28,38,2838,49.5852566056,4406.0,66.37770710110436,2936142.0,1713.517434985708,3039207.0,1743.3321542379697,4.937500544681854e-10,7.449457086622632e-12
828,28,39,2839,135.30748711200002,4304.0,65.60487786742691,2936142.0,1713.517434985708,2745417.0,1656.9299924861039,5.339331538904177e-10,8.150954937078215e-12
829,28,40,2840,123.85303048,3938.0,62.75348595894893,2936142.0,1713.517434985708,2793058.0,1671.2444465128374,4.801961813485488e-10,7.66262246255449e-12
830,28,41,2841,111.424482508,3816.0,61.773780845922005,2936142.0,1713.517434985708,2873918.0,1695.2634013627498,4.522274685621616e-10,7.330313595658813e-12
831,28,42,2842,98.54532946329999,3695.0,60.78651166171653,2936142.0,1713.517434985708,3010806.0,1735.167427080165,4.1797914614496883e-10,6.884723234107195e-12
832,28,43,2843,85.5139004593,3982.0,63.103090257134,2936142.0,1713.517434985708,3203271.0,1789.7684207740397,4.2338017517842037e-10,6.718055543903009e-12
833,28,44,2844,72.5606601252,3968.0,62.99206299209449,2936142.0,1713.517434985708,3109672.0,1763.426210534481,4.3459029613609076e-10,6.908185468547808e-12
834,28,45,2845,59.9503142159,4252.0,65.20736154760442,2936142.0,1713.517434985708,3119216.0,1766.1302330236012,4.6427013789805036e-10,7.129904894744178e-12
835,28,46,2846,48.111713799099995,4701.0,68.5638388656878,2936142.0,1713.517434985708,3129640.0,1769.0788563543458,5.115861893660359e-10,7.47302590592903e-12
