,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
471,13,24,1324,35.894926382,757.0,27.51363298439521,417124.0,645.8513760920541,393143.0,627.0111641749291,4.616152561958441e-09,1.6809039511476677e-10
472,13,25,1325,44.3155634388,731.0,27.03701166919155,417124.0,645.8513760920541,393085.0,626.9649112988701,4.458263433643007e-09,1.6519237159150394e-10
473,13,26,1326,55.099566339300004,650.0,25.495097567963924,417124.0,645.8513760920541,381269.0,617.4698373200104,4.087113353856852e-09,1.6057111717394526e-10
474,13,27,1327,67.0573256256,590.0,24.289915602982237,417124.0,645.8513760920541,368760.0,607.2561238884298,3.83568581847636e-09,1.5815051335257322e-10
475,13,28,1328,79.57764368,502.0,22.40535650240808,417124.0,645.8513760920541,342812.0,585.5014944472815,3.510609492614689e-09,1.5689503725391115e-10
476,13,29,1329,100.42235632,652.0,25.534290669607408,417124.0,645.8513760920541,391959.0,626.0662904197925,3.987877197890575e-09,1.5642907643359712e-10
477,13,30,1330,112.94267437399999,748.0,27.349588662354687,417124.0,645.8513760920541,407419.0,638.2938194906794,4.401443596966468e-09,1.6122447882416706e-10
478,13,31,1331,124.90043366100001,906.0,30.099833886584822,417124.0,645.8513760920541,425261.0,652.1203876585979,5.107489271867443e-09,1.7004960605205004e-10
479,13,33,1333,135.684436561,980.0,31.304951684997057,417124.0,645.8513760920541,428274.0,654.4264664574623,5.485790113825101e-09,1.7564301370693792e-10
480,13,34,1334,144.105073618,1099.0,33.15116890850155,417124.0,645.8513760920541,434943.0,659.5020849095172,6.057594085525624e-09,1.8319737216701553e-10
481,13,35,1335,148.154894657,1079.0,32.848135411313685,417124.0,645.8513760920541,426990.0,653.4447183962849,6.058129631554219e-09,1.8489937676777e-10
482,13,36,1336,146.19862574200002,1053.0,32.449961479175904,417124.0,645.8513760920541,414978.0,644.1878607983854,6.083284382605512e-09,1.8794048431035206e-10
